[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
[53.01705409 18.60273281]
